Job Title,Company Name,Experience (In Years),Experience Category,Industry,City,State,Country,Source
"C#, JavaScript, Web Development (Blazor/MVC/JavaScript), VoltMX",Zensar,4.5,Mid-Level,Web Development,Bengaluru,Karnataka,India,Naukri
Data Scientist,Photon,10.0,Lead,Data Science / Analytics,Kolkata,West Bengal,India,Naukri
Data Scientist,Photon,10.0,Lead,Data Science / Analytics,Mumbai,Maharashtra,India,Naukri
Data Scientist,Photon,10.0,Lead,Data Science / Analytics,New Delhi,Delhi,India,Naukri
Data Scientist,Photon,10.0,Lead,Data Science / Analytics,Hyderabad,Telangana,India,Naukri
Data Scientist,Photon,10.0,Lead,Data Science / Analytics,Pune,Maharashtra,India,Naukri
Data Scientist,Photon,10.0,Lead,Data Science / Analytics,Chennai,Tamil Nadu,India,Naukri
Data Scientist,Photon,10.0,Lead,Data Science / Analytics,Bengaluru,Karnataka,India,Naukri
Functional Tester Job,Yash Technologies,6.0,Mid-Level,Quality Assurance / Testing,Kolkata,West Bengal,India,Naukri
Functional Tester Job,Yash Technologies,6.0,Mid-Level,Quality Assurance / Testing,Mumbai,Maharashtra,India,Naukri
Functional Tester Job,Yash Technologies,6.0,Mid-Level,Quality Assurance / Testing,New Delhi,Delhi,India,Naukri
Functional Tester Job,Yash Technologies,6.0,Mid-Level,Quality Assurance / Testing,Hyderabad,Telangana,India,Naukri
Functional Tester Job,Yash Technologies,6.0,Mid-Level,Quality Assurance / Testing,Pune,Maharashtra,India,Naukri
Functional Tester Job,Yash Technologies,6.0,Mid-Level,Quality Assurance / Testing,Chennai,Tamil Nadu,India,Naukri
Functional Tester Job,Yash Technologies,6.0,Mid-Level,Quality Assurance / Testing,Bengaluru,Karnataka,India,Naukri
Java Spring Microservices,Zensar,5.5,Mid-Level,Other,Kolkata,West Bengal,India,Naukri
Java Spring Microservices,Zensar,5.5,Mid-Level,Other,Mumbai,Maharashtra,India,Naukri
Java Spring Microservices,Zensar,5.5,Mid-Level,Other,New Delhi,Delhi,India,Naukri
Java Spring Microservices,Zensar,5.5,Mid-Level,Other,Hyderabad,Telangana,India,Naukri
Java Spring Microservices,Zensar,5.5,Mid-Level,Other,Pune,Maharashtra,India,Naukri
Java Spring Microservices,Zensar,5.5,Mid-Level,Other,Chennai,Tamil Nadu,India,Naukri
Java Spring Microservices,Zensar,5.5,Mid-Level,Other,Bengaluru,Karnataka,India,Naukri
Lead Software Engineer,Photon,7.0,Senior,Software Development,Kolkata,West Bengal,India,Naukri
Lead Software Engineer,Photon,7.0,Senior,Software Development,Mumbai,Maharashtra,India,Naukri
Lead Software Engineer,Photon,7.0,Senior,Software Development,New Delhi,Delhi,India,Naukri
Lead Software Engineer,Photon,7.0,Senior,Software Development,Hyderabad,Telangana,India,Naukri
Lead Software Engineer,Photon,7.0,Senior,Software Development,Pune,Maharashtra,India,Naukri
Lead Software Engineer,Photon,7.0,Senior,Software Development,Chennai,Tamil Nadu,India,Naukri
Lead Software Engineer,Photon,7.0,Senior,Software Development,Bengaluru,Karnataka,India,Naukri
FE Lead- React,Zensar,8.5,Lead,Web Development,Kolkata,West Bengal,India,Naukri
FE Lead- React,Zensar,8.5,Lead,Web Development,Mumbai,Maharashtra,India,Naukri
FE Lead- React,Zensar,8.5,Lead,Web Development,New Delhi,Delhi,India,Naukri
FE Lead- React,Zensar,8.5,Lead,Web Development,Hyderabad,Telangana,India,Naukri
FE Lead- React,Zensar,8.5,Lead,Web Development,Pune,Maharashtra,India,Naukri
FE Lead- React,Zensar,8.5,Lead,Web Development,Chennai,Tamil Nadu,India,Naukri
FE Lead- React,Zensar,8.5,Lead,Web Development,Bengaluru,Karnataka,India,Naukri
Sr Consultant,Replicon,10.5,Lead,Consulting,Kolkata,West Bengal,India,Naukri
Sr Consultant,Replicon,10.5,Lead,Consulting,Mumbai,Maharashtra,India,Naukri
Sr Consultant,Replicon,10.5,Lead,Consulting,New Delhi,Delhi,India,Naukri
Sr Consultant,Replicon,10.5,Lead,Consulting,Hyderabad,Telangana,India,Naukri
Sr Consultant,Replicon,10.5,Lead,Consulting,Pune,Maharashtra,India,Naukri
Sr Consultant,Replicon,10.5,Lead,Consulting,Chennai,Tamil Nadu,India,Naukri
Sr Consultant,Replicon,10.5,Lead,Consulting,Bengaluru,Karnataka,India,Naukri
Integration Developer,Zensar,11.0,Lead,Software Development,Kolkata,West Bengal,India,Naukri
Integration Developer,Zensar,11.0,Lead,Software Development,Mumbai,Maharashtra,India,Naukri
Integration Developer,Zensar,11.0,Lead,Software Development,New Delhi,Delhi,India,Naukri
Integration Developer,Zensar,11.0,Lead,Software Development,Hyderabad,Telangana,India,Naukri
Integration Developer,Zensar,11.0,Lead,Software Development,Pune,Maharashtra,India,Naukri
Integration Developer,Zensar,11.0,Lead,Software Development,Chennai,Tamil Nadu,India,Naukri
Integration Developer,Zensar,11.0,Lead,Software Development,Bengaluru,Karnataka,India,Naukri
Lead Software Engineer,Photon,10.0,Lead,Software Development,Kolkata,West Bengal,India,Naukri
Lead Software Engineer,Photon,10.0,Lead,Software Development,Mumbai,Maharashtra,India,Naukri
Lead Software Engineer,Photon,10.0,Lead,Software Development,New Delhi,Delhi,India,Naukri
Lead Software Engineer,Photon,10.0,Lead,Software Development,Hyderabad,Telangana,India,Naukri
Lead Software Engineer,Photon,10.0,Lead,Software Development,Pune,Maharashtra,India,Naukri
Lead Software Engineer,Photon,10.0,Lead,Software Development,Chennai,Tamil Nadu,India,Naukri
Lead Software Engineer,Photon,10.0,Lead,Software Development,Bengaluru,Karnataka,India,Naukri
AES - DE - DevOps - DevOps Architect,Zensar,7.5,Senior,DevOps,Kolkata,West Bengal,India,Naukri
AES - DE - DevOps - DevOps Architect,Zensar,7.5,Senior,DevOps,Mumbai,Maharashtra,India,Naukri
AES - DE - DevOps - DevOps Architect,Zensar,7.5,Senior,DevOps,New Delhi,Delhi,India,Naukri
AES - DE - DevOps - DevOps Architect,Zensar,7.5,Senior,DevOps,Hyderabad,Telangana,India,Naukri
AES - DE - DevOps - DevOps Architect,Zensar,7.5,Senior,DevOps,Pune,Maharashtra,India,Naukri
AES - DE - DevOps - DevOps Architect,Zensar,7.5,Senior,DevOps,Chennai,Tamil Nadu,India,Naukri
AES - DE - DevOps - DevOps Architect,Zensar,7.5,Senior,DevOps,Bengaluru,Karnataka,India,Naukri
Hiring For Enhance Due Diligence Executive & AML Investigator,KPMG,2.0,Junior,Artificial Intelligence / Machine Learning,Bengaluru,Karnataka,India,Naukri
Business Development Manager,L8 Cones Interactive,8.0,Senior,Buisness Analytics,,,,Naukri
Looking For Candidates with TRM (Technology Risk Manager) Exp,Big 4 Accounting Firms,8.0,Senior,Management,,,,Naukri
RTR | Bangalore - 5-7 yrs exp,Capgemini,6.0,Mid-Level,Other,Bengaluru,Karnataka,India,Naukri
Legal Counsel II (Compliance),Swiggy,10.5,Lead,Other,Bengaluru,Karnataka,India,Naukri
Plastic Product Design - UG NX,MothersonSumi INfotech & Designs (MIND),4.0,Mid-Level,Other,Bengaluru,Karnataka,India,Naukri
Deputy Manager/ Manager,Iifl Samasta,6.0,Mid-Level,Management,Bengaluru,Karnataka,India,Naukri
Senior - Internal Audit,KPMG Assurance and Consulting Services LLP,5.5,Mid-Level,Other,Bengaluru,Karnataka,India,Naukri
Manager - Seafood Sourcing,Licious,6.5,Senior,Management,Bengaluru,Karnataka,India,Naukri
HRBP Manager For Big 4 @Bangalore,Big 4 Accounting Firms,8.0,Senior,Management,,,,Naukri
Territory Business Manager,Abbott,4.5,Mid-Level,Buisness Analytics,Bengaluru,Karnataka,India,Naukri
.NET Developer (Windows Services),Conduent,7.5,Senior,Software Development,Bengaluru,Karnataka,India,Naukri
Technical Expert,Schneider Electric,12.0,Lead,Information Technology,Bengaluru,Karnataka,India,Naukri
.Net Angular with MAUI ! 5+Yrs ! Bang,Tech Mahindra,7.5,Senior,Other,Bengaluru,Karnataka,India,Naukri
Embedded Lead Engineer - Medical Domain,Quest Global,9.5,Lead,Software Development,Chennai,Tamil Nadu,India,Naukri
Embedded Lead Engineer - Medical Domain,Quest Global,9.5,Lead,Software Development,Bengaluru,Karnataka,India,Naukri
Embedded Lead Engineer - Medical Domain,Quest Global,9.5,Lead,Software Development,Thiruvananthapuram,Kerala,India,Naukri
Cyber Sec Manager,Honeywell,11.5,Lead,Management,Bengaluru,Karnataka,India,Naukri
Senior Data Analyst,Wipro,4.0,Mid-Level,Data Science / Analytics,Bengaluru,Karnataka,India,Naukri
Senior Automation Engineer,Wipro,4.0,Mid-Level,Software Development,Bengaluru,Karnataka,India,Naukri
Senior Data Automation Engineer,Wipro,4.0,Mid-Level,Data Science / Analytics,Bengaluru,Karnataka,India,Naukri
ServiceNow ITSM Developer,Tech Mahindra,5.5,Mid-Level,Software Development,Bengaluru,Karnataka,India,Naukri
Analyst - TAX - TMT - TAX - ITTS - Transfer Pricing - Bangalore,EY,0.5,Entry,Other,Bengaluru,Karnataka,India,Naukri
Consultant - TAX - TMT - TAX - ITTS - Transfer Pricing - Bangalore,EY,0.5,Entry,Consulting,Bengaluru,Karnataka,India,Naukri
Trainee Service Engineer,Nilkamal,1.5,Junior,Software Development,Kochi,Kerala,India,Naukri
Trainee Service Engineer,Nilkamal,1.5,Junior,Software Development,Chennai,Tamil Nadu,India,Naukri
Trainee Service Engineer,Nilkamal,1.5,Junior,Software Development,Bengaluru,Karnataka,India,Naukri
"Applied Scientist III, Advertising Trust",Amazon,2.5,Junior,Other,Bengaluru,Karnataka,India,Naukri
SAP UI5/FIORI Consultant,Infosys,3.0,Junior,Consulting,Hyderabad,Telangana,India,Naukri
Urgent requiement of Data Engineer at Bangalore,Others,3.0,Junior,Data Science / Analytics,,,,Naukri
Cisco UCS & Citrix Switches,Capgemini,5.0,Mid-Level,Other,Bengaluru,Karnataka,India,Naukri
TCAM Engineer,Infosys,6.5,Senior,Software Development,Bengaluru,Karnataka,India,Naukri
Software & Automation,Capgemini,5.0,Mid-Level,Software Development,Bengaluru,Karnataka,India,Naukri
Linux Device Developer,Capgemini,6.0,Mid-Level,Software Development,Bengaluru,Karnataka,India,Naukri
.Net Core Senior Developer,Infosys,7.5,Senior,Software Development,Bengaluru,Karnataka,India,Naukri
Infotainment Certification Engineer,Infosys,6.5,Senior,Software Development,Bengaluru,Karnataka,India,Naukri
Hiring Cloud Architect-Bangalore,Mphasis,13.5,Manager,Cloud,Bengaluru,Karnataka,India,Naukri
MeanStack Camunda,Capgemini,7.5,Senior,Other,Bengaluru,Karnataka,India,Naukri
SAP PP/QM Consultant,Infosys,6.0,Mid-Level,Consulting,Hyderabad,Telangana,India,Naukri
SAP ILM/Archiving Consultant,Infosys,6.0,Mid-Level,Consulting,Hyderabad,Telangana,India,Naukri
BMC Developer,Capgemini,6.0,Mid-Level,Software Development,Bengaluru,Karnataka,India,Naukri
SAP BASIS Consultant,Infosys,8.0,Senior,Consulting,Bengaluru,Karnataka,India,Naukri
SAP SD Consultant,Infosys,6.5,Senior,Consulting,Bengaluru,Karnataka,India,Naukri
UI Automation Lead with Playwright or Cypress,Capgemini,11.0,Lead,Other,Bengaluru,Karnataka,India,Naukri
"Sr. Escalation Specialist, BRP Escalations",Amazon,3.0,Junior,Other,Bengaluru,Karnataka,India,Naukri
"System Development Engineer, Amazon Payment Products",Amazon,1.0,Junior,Software Development,Bengaluru,Karnataka,India,Naukri
"System Development Engineer, Amazon Payment Products",Amazon,1.0,Junior,Software Development,Bengaluru,Karnataka,India,Naukri
Know Your Client (KYC) Analyst,Deutsche Bank,0.5,Entry,Other,Bengaluru,Karnataka,India,Naukri
"Business Analyst, Stranded Inventory Reduction Program",Amazon,4.5,Mid-Level,Buisness Analytics,Bengaluru,Karnataka,India,Naukri
Senior Finance Executive Revenue To Record CA Freshers,Unacademy,1.0,Junior,Finance,Bengaluru,Karnataka,India,Naukri
"Software Development Engineer, Device OS",Amazon,3.5,Mid-Level,Software Development,Bengaluru,Karnataka,India,Naukri
"Software Development Engineer, Amazon",Amazon,3.5,Mid-Level,Software Development,Bengaluru,Karnataka,India,Naukri
"Software Development Engineer, Amazon Pay India | UPI Payments",Amazon,3.0,Junior,Software Development,Bengaluru,Karnataka,India,Naukri
Consultant,EY,2.5,Junior,Consulting,Bengaluru,Karnataka,India,Naukri
Junior Executive Design @ Bangalore,Shahi,1.0,Junior,Other,Bengaluru,Karnataka,India,Naukri
Executive - Assurance - TMT - ASU - Audit - Audit Services - Bangalore,EY,2.5,Junior,Information Technology,Bengaluru,Karnataka,India,Naukri
Sales Incharge (CSD& CPC) - Bangalore HQ,Dabur,3.5,Mid-Level,Buisness Analytics,Bengaluru,Karnataka,India,Naukri
Commi I/II (Continental),Wonderla Holidays,4.0,Mid-Level,Other,,,,Naukri
Executive Assistant,Securitas,6.5,Senior,Other,Bengaluru,Karnataka,India,Naukri
Executive Assistant,Securitas,6.5,Senior,Other,Bengaluru,Karnataka,India,Naukri
Cardiology Consultant-Narayana Hrudayalaya Hospital-Jaipur & Bangalore,Narayana Health (NH),4.5,Mid-Level,Consulting,Bengaluru,Karnataka,India,Naukri
Cardiology Consultant-Narayana Hrudayalaya Hospital-Jaipur & Bangalore,Narayana Health (NH),4.5,Mid-Level,Consulting,Bengaluru,Karnataka,India,Naukri
Area Sales Manager - Bellary,Relaxo,10.5,Lead,Buisness Analytics,Bengaluru,Karnataka,India,Naukri
SAP ERP Procurement Specialist,Aston Carter - Allegis Group,6.5,Senior,Other,,,,Naukri
Field Sales Executive,Secure V2 Solutions,3.5,Mid-Level,Buisness Analytics,Bengaluru,Karnataka,India,Naukri
Technical Lead - Full Stack Developer,Narayana Health (NH),6.5,Senior,Software Development,Bengaluru,Karnataka,India,Naukri
Key Account Manager I,Swiggy,1.5,Junior,Management,Kolkata,West Bengal,India,Naukri
GN - Industry - LS - R&D Consultant,Accenture,3.5,Mid-Level,Consulting,Gurgaon,Haryana,India,Naukri
GN - SONG - MT - Hyperpersonalization - Analyst,Accenture,3.5,Mid-Level,Other,Gurgaon,Haryana,India,Naukri
S&C GN - T&O - Graphic Design Analyst,Accenture,3.5,Mid-Level,Other,Kolkata,West Bengal,India,Naukri
Experience Deisgn,Infosys,4.5,Mid-Level,Other,Bengaluru,Karnataka,India,Naukri
"Senior, Climate Change & Decarbonization",EY,4.5,Mid-Level,Other,Kochi,Kerala,India,Naukri
Document Controller,Hitachi Energy,6.5,Senior,Other,Chennai,Tamil Nadu,India,Naukri
Immediate Openings For Informatica Admin - Chennai Location,HTC Global Services,6.5,Senior,Artificial Intelligence / Machine Learning,Chennai,Tamil Nadu,India,Naukri
Linux Administrator,Cognizant,6.5,Senior,Other,Chennai,Tamil Nadu,India,Naukri
SAP MM Consultant,Infosys,4.0,Mid-Level,Consulting,Bengaluru,Karnataka,India,Naukri
GN -SONG - MT - Digital Marketing- Programatic Media - Consultant,Accenture,9.0,Lead,Marketing,Gurgaon,Haryana,India,Naukri
GN - Industry - Retail SAP,Accenture,7.5,Senior,Finance,Gurgaon,Haryana,India,Naukri
SAP ABAP,Infosys,8.0,Senior,Other,Bengaluru,Karnataka,India,Naukri
Immediate Openings For Sap Ewm Consultant- Chennai Location,HTC Global Services,5.5,Mid-Level,Artificial Intelligence / Machine Learning,Chennai,Tamil Nadu,India,Naukri
Immediate Openings For Sap Ewm Consultant- Chennai Location,HTC Global Services,5.5,Mid-Level,Artificial Intelligence / Machine Learning,Chennai,Tamil Nadu,India,Naukri
S&C GN - T&O - Change Management - Consultant,Accenture,6.5,Senior,Consulting,Gurgaon,Haryana,India,Naukri
SAP GTS Consultant,Infosys,14.0,Manager,Consulting,Bengaluru,Karnataka,India,Naukri
Immediate Opportunity For SAP EWM - Chennai,HTC Global Services,6.5,Senior,Other,Chennai,Tamil Nadu,India,Naukri
Immediate Opportunity For SAP MM with S4 HANA - Chennai,HTC Global Services,7.5,Senior,Other,Chennai,Tamil Nadu,India,Naukri
GN - Industry Utility Water Architect,Accenture,13.0,Manager,Software Development,Gurgaon,Haryana,India,Naukri
Reliance Jio is hiring For Customer Service - Social Media Process,Jio,3.5,Mid-Level,Other,Pune,Maharashtra,India,Naukri
Reliance Jio is hiring For Customer Service - Social Media Process,Jio,3.5,Mid-Level,Other,Delhi,Delhi,India,Naukri
Reliance Jio is hiring For Customer Service - Social Media Process,Jio,3.5,Mid-Level,Other,Delhi,Delhi,India,Naukri
Reliance Jio is hiring For Customer Service - Social Media Process,Jio,3.5,Mid-Level,Other,Mumbai,Maharashtra,India,Naukri
Assistant Manager - Debt Management Services - The Wheels,Bajaj Finserv Ltd.,1.0,Junior,Management,Mumbai,Maharashtra,India,Naukri
Assistant Manager - Debt Management Services - The Wheels,Bajaj Finserv Ltd.,1.0,Junior,Management,New Delhi,Delhi,India,Naukri
Assistant Manager - Debt Management Services - The Wheels,Bajaj Finserv Ltd.,1.0,Junior,Management,Pune,Maharashtra,India,Naukri
Assistant Manager - Debt Management Services - Rural,Bajaj Finserv Ltd.,1.0,Junior,Management,Mumbai,Maharashtra,India,Naukri
Assistant Manager - Debt Management Services - Rural,Bajaj Finserv Ltd.,1.0,Junior,Management,Guna,Madhya Pradesh,India,Naukri
Assistant Manager - Debt Management Services - Rural,Bajaj Finserv Ltd.,1.0,Junior,Management,New Delhi,Delhi,India,Naukri
Assistant Manager - Debt Management Services - Rural,Bajaj Finserv Ltd.,1.0,Junior,Management,Hyderabad,Telangana,India,Naukri
Assistant Manager - Debt Management Services - Rural,Bajaj Finserv Ltd.,1.0,Junior,Management,Pune,Maharashtra,India,Naukri
Assistant Manager - Debt Management Services - Rural,Bajaj Finserv Ltd.,1.0,Junior,Management,Chennai,Tamil Nadu,India,Naukri
Assistant Manager - Debt Management Services - Rural,Bajaj Finserv Ltd.,1.0,Junior,Management,Bengaluru,Karnataka,India,Naukri
AI Software Engineer,Godigi Infotech,3.0,Junior,Artificial Intelligence / Machine Learning,,,,Naukri
J Review programmer : Mumbai/Pune/Nagpur/Bangalore: Apply Now,Leading ITES Company,3.0,Junior,Other,,,,Naukri
QMS engineer,HBL ENGINEERING LIMITED,3.5,Mid-Level,Software Development,Kolkata,West Bengal,India,Naukri
QMS engineer,HBL ENGINEERING LIMITED,3.5,Mid-Level,Software Development,Pune,Maharashtra,India,Naukri
QMS engineer,HBL ENGINEERING LIMITED,3.5,Mid-Level,Software Development,Mumbai,Maharashtra,India,Naukri
PHP Developer,Godigi Infotech,3.0,Junior,Software Development,,,,Naukri
Java Full Stack Developer,Godigi Infotech,3.0,Junior,Software Development,,,,Naukri
Java Developer - J2Ee & Node Js,Godigi Infotech,3.0,Junior,Software Development,,,,Naukri
Full Stack Developer,Godigi Infotech,3.0,Junior,Software Development,,,,Naukri
Manager / Senior Manager - Team Handling,Sresth Info Solutions,8.0,Senior,Management,,,,Naukri
Senior Technical Writer,Baker Hughes,11.0,Lead,Information Technology,Kochi,Kerala,India,Naukri
Senior Technical Writer,Baker Hughes,11.0,Lead,Information Technology,Mumbai,Maharashtra,India,Naukri
Senior Technical Writer,Baker Hughes,11.0,Lead,Information Technology,Pune,Maharashtra,India,Naukri
Area Sales Manager - Machinery Loan / working capital / term loan,Electronica Finance,7.0,Senior,Buisness Analytics,Pune,Maharashtra,India,Naukri
Area Sales Manager - Machinery Loan / working capital / term loan,Electronica Finance,7.0,Senior,Buisness Analytics,Ahmedabad,Gujarat,India,Naukri
Area Sales Manager - Machinery Loan / working capital / term loan,Electronica Finance,7.0,Senior,Buisness Analytics,Mumbai,Maharashtra,India,Naukri
Senior Data Engineer /Data Engineer,Crisil,4.0,Mid-Level,Data Science / Analytics,Mumbai,Maharashtra,India,Naukri
Senior Data Engineer /Data Engineer,Crisil,4.0,Mid-Level,Data Science / Analytics,Pune,Maharashtra,India,Naukri
Senior Data Engineer /Data Engineer,Crisil,4.0,Mid-Level,Data Science / Analytics,Gurgaon,Haryana,India,Naukri
Opportunity For Data Streaming Professionals,Eviden,6.5,Senior,Data Science / Analytics,Pune,Maharashtra,India,Naukri
Opportunity For Data Streaming Professionals,Eviden,6.5,Senior,Data Science / Analytics,Chennai,Tamil Nadu,India,Naukri
